accuracy,times,session,species,subset,surrogate,significant
0.4723404255319149,-0.16000000000000003,sub-901,inter,max,False,False
0.4829787234042553,-0.15600000000000003,sub-901,inter,max,False,False
0.49787234042553197,-0.15200000000000002,sub-901,inter,max,False,False
0.5042553191489361,-0.14800000000000002,sub-901,inter,max,False,False
0.5138297872340425,-0.14400000000000002,sub-901,inter,max,False,False
0.5180851063829788,-0.14,sub-901,inter,max,False,False
0.5042553191489362,-0.136,sub-901,inter,max,False,False
0.48829787234042554,-0.132,sub-901,inter,max,False,False
0.49468085106382986,-0.128,sub-901,inter,max,False,False
0.49468085106382975,-0.124,sub-901,inter,max,False,False
0.5,-0.12,sub-901,inter,max,False,False
0.5085106382978724,-0.11599999999999999,sub-901,inter,max,False,False
0.5117021276595745,-0.11199999999999999,sub-901,inter,max,False,False
0.5138297872340426,-0.10800000000000004,sub-901,inter,max,False,False
0.5297872340425532,-0.10400000000000004,sub-901,inter,max,False,False
0.5308510638297872,-0.10000000000000003,sub-901,inter,max,False,False
0.522340425531915,-0.09600000000000003,sub-901,inter,max,False,False
0.5,-0.09200000000000003,sub-901,inter,max,False,False
0.5063829787234042,-0.08800000000000002,sub-901,inter,max,False,False
0.4968085106382979,-0.08400000000000002,sub-901,inter,max,False,False
0.4893617021276596,-0.08000000000000002,sub-901,inter,max,False,False
0.4829787234042554,-0.07600000000000001,sub-901,inter,max,False,False
0.5,-0.07200000000000001,sub-901,inter,max,False,False
0.5212765957446808,-0.068,sub-901,inter,max,False,False
0.5457446808510639,-0.064,sub-901,inter,max,False,False
0.5351063829787235,-0.06,sub-901,inter,max,False,False
0.5393617021276595,-0.055999999999999994,sub-901,inter,max,False,False
0.5457446808510638,-0.05199999999999999,sub-901,inter,max,False,False
0.5308510638297872,-0.04800000000000004,sub-901,inter,max,False,False
0.5180851063829788,-0.04400000000000004,sub-901,inter,max,False,False
0.4989361702127659,-0.040000000000000036,sub-901,inter,max,False,False
0.5095744680851064,-0.03600000000000003,sub-901,inter,max,False,False
0.5021276595744681,-0.03200000000000003,sub-901,inter,max,False,False
0.526595744680851,-0.028000000000000025,sub-901,inter,max,False,False
0.5170212765957445,-0.02400000000000002,sub-901,inter,max,False,False
0.5223404255319147,-0.020000000000000018,sub-901,inter,max,False,False
0.5351063829787234,-0.016000000000000014,sub-901,inter,max,False,False
0.5053191489361704,-0.01200000000000001,sub-901,inter,max,False,False
0.4968085106382979,-0.008000000000000007,sub-901,inter,max,False,False
0.5021276595744681,-0.0040000000000000036,sub-901,inter,max,False,False
0.4957446808510638,0.0,sub-901,inter,max,False,False
0.48085106382978726,0.0040000000000000036,sub-901,inter,max,False,False
0.4627659574468085,0.008000000000000007,sub-901,inter,max,False,False
0.48085106382978726,0.01200000000000001,sub-901,inter,max,False,False
0.4925531914893616,0.016000000000000014,sub-901,inter,max,False,False
0.5042553191489361,0.019999999999999962,sub-901,inter,max,False,False
0.5053191489361702,0.023999999999999966,sub-901,inter,max,False,False
0.5095744680851064,0.02799999999999997,sub-901,inter,max,False,False
0.5095744680851064,0.03199999999999997,sub-901,inter,max,False,False
0.5085106382978724,0.035999999999999976,sub-901,inter,max,False,False
0.5074468085106382,0.03999999999999998,sub-901,inter,max,False,False
0.5127659574468085,0.043999999999999984,sub-901,inter,max,False,False
0.5117021276595745,0.04799999999999999,sub-901,inter,max,False,False
0.5010638297872341,0.05199999999999999,sub-901,inter,max,False,False
0.5159574468085106,0.055999999999999994,sub-901,inter,max,False,False
0.5191489361702127,0.06,sub-901,inter,max,False,False
0.4904255319148937,0.064,sub-901,inter,max,False,False
0.4968085106382979,0.068,sub-901,inter,max,False,False
0.5170212765957446,0.07200000000000001,sub-901,inter,max,False,False
0.5085106382978724,0.07600000000000001,sub-901,inter,max,False,False
0.5138297872340425,0.07999999999999996,sub-901,inter,max,False,False
0.525531914893617,0.08399999999999996,sub-901,inter,max,False,False
0.5468085106382979,0.08799999999999997,sub-901,inter,max,False,True
0.5659574468085107,0.09199999999999997,sub-901,inter,max,False,True
0.5723404255319149,0.09599999999999997,sub-901,inter,max,False,True
0.5829787234042554,0.09999999999999998,sub-901,inter,max,False,True
0.5787234042553193,0.10399999999999998,sub-901,inter,max,False,True
0.5851063829787234,0.10799999999999998,sub-901,inter,max,False,True
0.5819148936170213,0.11199999999999999,sub-901,inter,max,False,True
0.5797872340425532,0.11599999999999999,sub-901,inter,max,False,True
0.5765957446808511,0.12,sub-901,inter,max,False,True
0.5627659574468085,0.124,sub-901,inter,max,False,True
0.5468085106382978,0.128,sub-901,inter,max,False,True
0.5393617021276595,0.132,sub-901,inter,max,False,True
0.5382978723404255,0.136,sub-901,inter,max,False,True
0.5372340425531915,0.14,sub-901,inter,max,False,True
0.5595744680851064,0.14400000000000002,sub-901,inter,max,False,True
0.5914893617021276,0.14800000000000002,sub-901,inter,max,False,True
0.6308510638297872,0.15200000000000002,sub-901,inter,max,False,True
0.6457446808510638,0.15600000000000003,sub-901,inter,max,False,True
0.6627659574468086,0.16000000000000003,sub-901,inter,max,False,True
0.6840425531914894,0.16400000000000003,sub-901,inter,max,False,True
0.6957446808510638,0.16800000000000004,sub-901,inter,max,False,True
0.7170212765957447,0.17200000000000004,sub-901,inter,max,False,True
0.7361702127659575,0.17600000000000005,sub-901,inter,max,False,True
0.7382978723404255,0.17999999999999994,sub-901,inter,max,False,True
0.746808510638298,0.18399999999999994,sub-901,inter,max,False,True
0.7563829787234042,0.18799999999999994,sub-901,inter,max,False,True
0.7574468085106383,0.19199999999999995,sub-901,inter,max,False,True
0.7648936170212766,0.19599999999999995,sub-901,inter,max,False,True
0.7648936170212767,0.19999999999999996,sub-901,inter,max,False,True
0.7638297872340426,0.20399999999999996,sub-901,inter,max,False,True
0.7691489361702127,0.20799999999999996,sub-901,inter,max,False,True
0.7585106382978724,0.21199999999999997,sub-901,inter,max,False,True
0.7393617021276595,0.21599999999999997,sub-901,inter,max,False,True
0.7223404255319148,0.21999999999999997,sub-901,inter,max,False,True
0.6946808510638297,0.22399999999999998,sub-901,inter,max,False,True
0.676595744680851,0.22799999999999998,sub-901,inter,max,False,True
0.6414893617021278,0.23199999999999998,sub-901,inter,max,False,True
0.624468085106383,0.236,sub-901,inter,max,False,True
0.6042553191489362,0.24,sub-901,inter,max,False,True
0.5776595744680851,0.244,sub-901,inter,max,False,True
0.5691489361702128,0.248,sub-901,inter,max,False,True
0.5776595744680851,0.252,sub-901,inter,max,False,True
0.5797872340425532,0.256,sub-901,inter,max,False,True
0.573404255319149,0.26,sub-901,inter,max,False,True
0.5595744680851064,0.264,sub-901,inter,max,False,True
0.5702127659574469,0.268,sub-901,inter,max,False,True
0.5670212765957446,0.272,sub-901,inter,max,False,True
0.5723404255319149,0.276,sub-901,inter,max,False,True
0.5872340425531914,0.28,sub-901,inter,max,False,True
0.5957446808510638,0.28400000000000003,sub-901,inter,max,False,True
0.5968085106382979,0.28800000000000003,sub-901,inter,max,False,True
0.5925531914893617,0.29200000000000004,sub-901,inter,max,False,True
0.5882978723404255,0.29600000000000004,sub-901,inter,max,False,True
0.5829787234042553,0.30000000000000004,sub-901,inter,max,False,True
0.597872340425532,0.30399999999999994,sub-901,inter,max,False,True
0.5872340425531914,0.30799999999999994,sub-901,inter,max,False,True
0.5872340425531914,0.31199999999999994,sub-901,inter,max,False,True
0.5936170212765957,0.31599999999999995,sub-901,inter,max,False,True
0.5968085106382979,0.31999999999999995,sub-901,inter,max,False,True
0.5787234042553191,0.32399999999999995,sub-901,inter,max,False,True
0.5617021276595745,0.32799999999999996,sub-901,inter,max,False,True
0.5457446808510638,0.33199999999999996,sub-901,inter,max,False,True
0.5457446808510639,0.33599999999999997,sub-901,inter,max,False,True
0.5446808510638297,0.33999999999999997,sub-901,inter,max,False,True
0.55,0.344,sub-901,inter,max,False,True
0.5436170212765957,0.348,sub-901,inter,max,False,True
0.5638297872340425,0.352,sub-901,inter,max,False,True
0.5553191489361702,0.356,sub-901,inter,max,False,True
0.5436170212765958,0.36,sub-901,inter,max,False,True
0.5404255319148936,0.364,sub-901,inter,max,False,True
